#curie_map:
#  FBbt: http://purl.obolibrary.org/obo/FBbt_
#  FlyBrain_NDB: https://flybrain-ndb.virtualflybrain.org/neuronrec-
#  ORCID: https://orcid.org/
#  obo: http://purl.obolibrary.org/obo/
#mapping_set_id: http://purl.obolibrary.org/obo/fbbt/mappings.sssom.tsv
#creator_id:
#  - ORCID:0000-0002-1373-1705
#license: https://creativecommons.org/licenses/by/4.0/
#subject_source: obo:fbbt.owl
#mapping_date: 2024-07-11
subject_id	subject_label	predicate_id	object_id	mapping_justification
FBbt:00067372	adult antennal lobe projection neuron DA1 vPN	skos:exactMatch	FlyBrain_NDB:10506	semapv:ManualMappingCuration
FBbt:00100041	sugar-sensing neuron of taste bristle	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration
FBbt:00100041	sugar-sensing neuron of taste bristle	skos:exactMatch	FlyBrain_NDB:10382	semapv:ManualMappingCuration
FBbt:00100095	chemosensory neuron of adult labral sensillum 8	skos:exactMatch	FlyBrain_NDB:10283	semapv:ManualMappingCuration
FBbt:00100097	chemosensory neuron of adult labral sensillum 9	skos:exactMatch	FlyBrain_NDB:10283	semapv:ManualMappingCuration
FBbt:00100222	adult mushroom body anterior paired lateral cell	skos:exactMatch	FlyBrain_NDB:10446	semapv:ManualMappingCuration
FBbt:00100224	lateral antennal lobe tract projection neuron	skos:exactMatch	FlyBrain_NDB:10449	semapv:ManualMappingCuration
FBbt:00100225	transverse antennal lobe tract projection neuron	skos:exactMatch	FlyBrain_NDB:10450	semapv:ManualMappingCuration
FBbt:00100226	mushroom body calyx arborizing neuron 1	skos:exactMatch	FlyBrain_NDB:10451	semapv:ManualMappingCuration
FBbt:00100228	mushroom body calyx arborizing neuron 2	skos:exactMatch	FlyBrain_NDB:10452	semapv:ManualMappingCuration
FBbt:00100229	mushroom body medial lobe arborizing neuron 1	skos:exactMatch	FlyBrain_NDB:10454	semapv:ManualMappingCuration
FBbt:00100230	dopaminergic PAM neuron 12	skos:exactMatch	FlyBrain_NDB:10455	semapv:ManualMappingCuration
FBbt:00100231	dopaminergic PAM neuron 3	skos:exactMatch	FlyBrain_NDB:10456	semapv:ManualMappingCuration
FBbt:00100232	mushroom body output neuron 3	skos:exactMatch	FlyBrain_NDB:10457	semapv:ManualMappingCuration
FBbt:00100233	mushroom body medial lobe arborizing neuron 5	skos:exactMatch	FlyBrain_NDB:10458	semapv:ManualMappingCuration
FBbt:00100234	mushroom body output neuron 1	skos:exactMatch	FlyBrain_NDB:10459	semapv:ManualMappingCuration
FBbt:00100235	mushroom body medial lobe arborizing neuron 7	skos:exactMatch	FlyBrain_NDB:10460	semapv:ManualMappingCuration
FBbt:00100236	mushroom body vertical lobe arborizing neuron 1	skos:exactMatch	FlyBrain_NDB:10461	semapv:ManualMappingCuration
FBbt:00100237	mushroom body vertical lobe arborizing neuron 2	skos:exactMatch	FlyBrain_NDB:10462	semapv:ManualMappingCuration
FBbt:00100238	mushroom body output neuron 14	skos:exactMatch	FlyBrain_NDB:10463	semapv:ManualMappingCuration
FBbt:00100239	mushroom body output neuron 13	skos:exactMatch	FlyBrain_NDB:10464	semapv:ManualMappingCuration
FBbt:00100240	mushroom body output neuron 22	skos:exactMatch	FlyBrain_NDB:10465	semapv:ManualMappingCuration
FBbt:00100241	mushroom body medial-vertical lobe arborizing neuron 1	skos:exactMatch	FlyBrain_NDB:10466	semapv:ManualMappingCuration
FBbt:00100242	mushroom body output neuron 6	skos:exactMatch	FlyBrain_NDB:10467	semapv:ManualMappingCuration
FBbt:00100243	mushroom body pedunculus-medial lobe arborizing neuron 1	skos:exactMatch	FlyBrain_NDB:10468	semapv:ManualMappingCuration
FBbt:00100244	mushroom body pedunculus-vertical lobe arborizing neuron 1	skos:exactMatch	FlyBrain_NDB:10469	semapv:ManualMappingCuration
FBbt:00100245	mushroom body pedunculus-medial lobe and vertical lobe arborizing neuron 1	skos:exactMatch	FlyBrain_NDB:10470	semapv:ManualMappingCuration
FBbt:00100246	mushroom body output neuron 11	skos:exactMatch	FlyBrain_NDB:10471	semapv:ManualMappingCuration
FBbt:00100247	gamma Kenyon cell	skos:exactMatch	FlyBrain_NDB:10474	semapv:ManualMappingCuration
FBbt:00100250	alpha'/beta' anterior-posterior Kenyon cell	skos:narrowMatch	FlyBrain_NDB:10475	semapv:ManualMappingCuration
FBbt:00100250	alpha'/beta' anterior-posterior Kenyon cell	skos:narrowMatch	FlyBrain_NDB:10477	semapv:ManualMappingCuration
FBbt:00100253	alpha'/beta' middle Kenyon cell	skos:exactMatch	FlyBrain_NDB:10476	semapv:ManualMappingCuration
FBbt:00100384	adult antennal lobe projection neuron DA3 adPN	skos:exactMatch	FlyBrain_NDB:10485	semapv:ManualMappingCuration
FBbt:00100480	lobula columnar neuron LC9	skos:exactMatch	FlyBrain_NDB:10009	semapv:ManualMappingCuration
FBbt:00100481	adult antennal lobe projection neuron VM3 adPN	skos:exactMatch	FlyBrain_NDB:10511	semapv:ManualMappingCuration
FBbt:00100482	lobula columnar neuron LC10	skos:exactMatch	FlyBrain_NDB:10010	semapv:ManualMappingCuration
FBbt:00100483	lobula columnar neuron LC11	skos:exactMatch	FlyBrain_NDB:10011	semapv:ManualMappingCuration
FBbt:00100484	lobula columnar neuron LC12	skos:exactMatch	FlyBrain_NDB:10002	semapv:ManualMappingCuration
FBbt:00100485	lobula columnar neuron LC13	skos:exactMatch	FlyBrain_NDB:10012	semapv:ManualMappingCuration
FBbt:00100486	lobula columnar neuron LC14	skos:exactMatch	FlyBrain_NDB:10013	semapv:ManualMappingCuration
FBbt:00100487	lobula tangential neuron LT11	skos:exactMatch	FlyBrain_NDB:10016	semapv:ManualMappingCuration
FBbt:00100488	lobula tangential neuron LT12	skos:exactMatch	FlyBrain_NDB:10017	semapv:ManualMappingCuration
FBbt:00100489	lobula tangential neuron LT31	skos:exactMatch	FlyBrain_NDB:10018	semapv:ManualMappingCuration
FBbt:00100490	lobula tangential neuron LT32	skos:exactMatch	FlyBrain_NDB:10019	semapv:ManualMappingCuration
FBbt:00100531	antennal lobe glomerulus DC4	skos:exactMatch	FlyBrain_NDB:10483	semapv:ManualMappingCuration
FBbt:00110007	adult olfactory receptor neuron Ir84a	skos:exactMatch	FlyBrain_NDB:10435	semapv:ManualMappingCuration
FBbt:00110010	adult olfactory receptor neuron Ir31a	skos:exactMatch	FlyBrain_NDB:10436	semapv:ManualMappingCuration
FBbt:00110011	adult olfactory receptor neuron Ir75d ac1	skos:exactMatch	FlyBrain_NDB:10434	semapv:ManualMappingCuration
FBbt:00110012	adult olfactory receptor neuron Ir92a	skos:exactMatch	FlyBrain_NDB:10437	semapv:ManualMappingCuration
FBbt:00110013	adult olfactory receptor neuron Ir75a	skos:exactMatch	FlyBrain_NDB:10387	semapv:ManualMappingCuration
FBbt:00110014	adult olfactory receptor neuron Ir75d ac2	skos:exactMatch	FlyBrain_NDB:10434	semapv:ManualMappingCuration
FBbt:00110015	adult olfactory receptor neuron Ir41a	skos:exactMatch	FlyBrain_NDB:10433	semapv:ManualMappingCuration
FBbt:00110016	adult olfactory receptor neuron Ir75b	skos:exactMatch	FlyBrain_NDB:10385	semapv:ManualMappingCuration
FBbt:00110017	adult olfactory receptor neuron Ir75d ac4	skos:exactMatch	FlyBrain_NDB:10434	semapv:ManualMappingCuration
FBbt:00110018	adult olfactory receptor neuron Ir76a	skos:exactMatch	FlyBrain_NDB:10438	semapv:ManualMappingCuration
FBbt:00110019	adult olfactory receptor neuron Ir64a	skos:exactMatch	FlyBrain_NDB:10388	semapv:ManualMappingCuration
FBbt:00110075	transmedullary neuron Tm4a	skos:exactMatch	FlyBrain_NDB:10156	semapv:ManualMappingCuration
FBbt:00110076	transmedullary Y neuron TmY12	skos:exactMatch	FlyBrain_NDB:10167	semapv:ManualMappingCuration
FBbt:00110327	EB neuron of the dopaminergic PPM3 cluster	skos:exactMatch	FlyBrain_NDB:10265	semapv:ManualMappingCuration
FBbt:00110360	adult LHa4 lineage clone	skos:exactMatch	FlyBrain_NDB:10553	semapv:ManualMappingCuration
FBbt:00110369	adult SLPpm4 lineage clone	skos:exactMatch	FlyBrain_NDB:10582	semapv:ManualMappingCuration
FBbt:00110375	adult SMPpd2 lineage clone	skos:exactMatch	FlyBrain_NDB:10589	semapv:ManualMappingCuration
FBbt:00110384	adult VPNd2 lineage clone	skos:exactMatch	FlyBrain_NDB:10606	semapv:ManualMappingCuration
FBbt:00110387	adult VPNd3 lineage clone	skos:exactMatch	FlyBrain_NDB:10607	semapv:ManualMappingCuration
FBbt:00110390	adult VPNd4 lineage clone	skos:exactMatch	FlyBrain_NDB:10608	semapv:ManualMappingCuration
FBbt:00110393	adult VPNp2 lineage clone	skos:exactMatch	FlyBrain_NDB:10612	semapv:ManualMappingCuration
FBbt:00110396	adult VPNp3 lineage clone	skos:exactMatch	FlyBrain_NDB:10613	semapv:ManualMappingCuration
FBbt:00050161	adult VPNp&v1 lineage clone	skos:broadMatch	FlyBrain_NDB:10614	semapv:ManualMappingCuration
FBbt:00110402	adult VPNv1 lineage clone	skos:exactMatch	FlyBrain_NDB:10615	semapv:ManualMappingCuration
FBbt:00110405	adult VPNv2 lineage clone	skos:exactMatch	FlyBrain_NDB:10616	semapv:ManualMappingCuration
FBbt:00110408	adult VPNv3 lineage clone	skos:exactMatch	FlyBrain_NDB:10617	semapv:ManualMappingCuration
FBbt:00110412	adult SMPad4 lineage clone	skos:exactMatch	FlyBrain_NDB:10585	semapv:ManualMappingCuration
FBbt:00110559	adult MBp2 lineage clone	skos:exactMatch	FlyBrain_NDB:10562	semapv:ManualMappingCuration
FBbt:00110562	adult MBp3 lineage clone	skos:exactMatch	FlyBrain_NDB:10563	semapv:ManualMappingCuration
FBbt:00110565	adult MBp4 lineage clone	skos:exactMatch	FlyBrain_NDB:10564	semapv:ManualMappingCuration
FBbt:00110882	adult antennal lobe projection neuron DA2 lPN	skos:exactMatch	FlyBrain_NDB:10354	semapv:ManualMappingCuration
FBbt:00110925	Hugin neuron	skos:exactMatch	FlyBrain_NDB:10444	semapv:ManualMappingCuration
FBbt:00110929	alpha/beta core Kenyon cell	skos:exactMatch	FlyBrain_NDB:10480	semapv:ManualMappingCuration
FBbt:00110930	alpha/beta surface Kenyon cell	skos:exactMatch	FlyBrain_NDB:10478	semapv:ManualMappingCuration
FBbt:00110931	alpha/beta posterior Kenyon cell	skos:exactMatch	FlyBrain_NDB:10479	semapv:ManualMappingCuration
FBbt:00110931	alpha/beta posterior Kenyon cell	skos:closeMatch	FlyBrain_NDB:10482	semapv:ManualMappingCuration
FBbt:00111049	adult protocerebral bridge-ellipsoid body neuron	skos:narrowMatch	FlyBrain_NDB:10244	semapv:ManualMappingCuration
FBbt:00111049	adult protocerebral bridge-ellipsoid body neuron	skos:narrowMatch	FlyBrain_NDB:10245	semapv:ManualMappingCuration
FBbt:00111050	adult protocerebral bridge-fan-shaped body neuron	skos:exactMatch	FlyBrain_NDB:10518	semapv:ManualMappingCuration
FBbt:00111051	adult protocerebral bridge-ellipsoid body-lateral accessory lobe neuron	skos:exactMatch	FlyBrain_NDB:10256	semapv:ManualMappingCuration
FBbt:00111210	adult olfactory receptor neuron Ir64a DC4	skos:exactMatch	FlyBrain_NDB:10384	semapv:ManualMappingCuration
FBbt:00111211	adult antennal lobe projection neuron DC4 adPN	skos:exactMatch	FlyBrain_NDB:10483	semapv:ManualMappingCuration
FBbt:00111287	transmedullary Y neuron TmY13	skos:narrowMatch	FlyBrain_NDB:10168	semapv:ManualMappingCuration
FBbt:00111287	transmedullary Y neuron TmY13	skos:narrowMatch	FlyBrain_NDB:10169	semapv:ManualMappingCuration
FBbt:00111338	adult antennal lobe projection neuron VP3 t10ALT	skos:exactMatch	FlyBrain_NDB:10351	semapv:ManualMappingCuration
FBbt:00111339	adult bilateral antennal lobe projection neuron VP1l+VP3 ilPN	skos:exactMatch	FlyBrain_NDB:10363	semapv:ManualMappingCuration
FBbt:00111340	adult antennal lobe projection neuron VP5+VP2 l2PN	skos:exactMatch	FlyBrain_NDB:10359	semapv:ManualMappingCuration
