Level	Rule Name	Subject	Property	Value
WARN	duplicate_label_synonym	adult ALv1 lineage clone	has_exact_synonym	adult ALv1 lineage clone
WARN	duplicate_label_synonym	adult ALv1 lineage neuron	has_exact_synonym	adult ALv1 lineage neuron
WARN	duplicate_label_synonym	adult VLPp1 lineage clone	has_exact_synonym	adult VLPp1 lineage clone
WARN	duplicate_label_synonym	adult VLPp1 lineage neuron	has_exact_synonym	adult VLPp1 lineage neuron
WARN	duplicate_label_synonym	neuroblast SMPad2	has_exact_synonym	neuroblast SMPad2
WARN	duplicate_label_synonym	adult SMPad2 lineage clone	has_exact_synonym	adult SMPad2 lineage clone
WARN	duplicate_label_synonym	adult SMPad2 lineage neuron	has_exact_synonym	adult SMPad2 lineage neuron
WARN	duplicate_label_synonym	adult CLp1 lineage clone	has_exact_synonym	adult CLp1 lineage clone
WARN	duplicate_label_synonym	adult CLp1 lineage neuron	has_exact_synonym	adult CLp1 lineage neuron
WARN	duplicate_label_synonym	adult VLPd&p1 lineage clone	has_exact_synonym	adult VLPd&p1 lineage clone
WARN	duplicate_label_synonym	adult VLPd&p1 lineage neuron	has_exact_synonym	adult VLPd&p1 lineage neuron
WARN	duplicate_label_synonym	adult VLPp2 lineage clone	has_exact_synonym	adult VLPp2 lineage clone
WARN	duplicate_label_synonym	adult VLPp2 lineage neuron	has_exact_synonym	adult VLPp2 lineage neuron
WARN	duplicate_label_synonym	neuroblast DPMl2	has_exact_synonym	neuroblast DPMl2
WARN	duplicate_label_synonym	adult PSp1 lineage clone	has_exact_synonym	adult PSp1 lineage clone
WARN	duplicate_label_synonym	adult PSp1 lineage neuron	has_exact_synonym	adult PSp1 lineage neuron
WARN	duplicate_label_synonym	adult SLPpm2 lineage clone	has_exact_synonym	adult SLPpm2 lineage clone
WARN	duplicate_label_synonym	adult SLPpm2 lineage neuron	has_exact_synonym	adult SLPpm2 lineage neuron
WARN	duplicate_label_synonym	adult SLPal1 lineage clone	has_exact_synonym	adult SLPal1 lineage clone
WARN	duplicate_label_synonym	adult SLPal1 lineage neuron	has_exact_synonym	adult SLPal1 lineage neuron
WARN	duplicate_label_synonym	adult AOTUv1 lineage clone	has_exact_synonym	adult AOTUv1 lineage clone
WARN	duplicate_label_synonym	adult AOTUv1 lineage neuron	has_exact_synonym	adult AOTUv1 lineage neuron
WARN	duplicate_label_synonym	adult VLPl2 lineage clone	has_exact_synonym	adult VLPl2 lineage clone
WARN	duplicate_label_synonym	adult VLPl2 lineage neuron	has_exact_synonym	adult VLPl2 lineage neuron
WARN	duplicate_label_synonym	adult SLPpl1 lineage clone	has_exact_synonym	adult SLPpl1 lineage clone
WARN	duplicate_label_synonym	adult SLPpl1 lineage neuron	has_exact_synonym	adult SLPpl1 lineage neuron
WARN	duplicate_label_synonym	adult VLPd1 lineage clone	has_exact_synonym	adult VLPd1 lineage clone
WARN	duplicate_label_synonym	adult VLPd1 lineage neuron	has_exact_synonym	adult VLPd1 lineage neuron
WARN	duplicate_label_synonym	adult SLPp&v1 lineage clone	has_exact_synonym	adult SLPp&v1 lineage clone
WARN	duplicate_label_synonym	adult SLPp&v1 lineage neuron	has_exact_synonym	adult SLPp&v1 lineage neuron
WARN	duplicate_label_synonym	adult SLPav2 lineage clone	has_exact_synonym	adult SLPav2 lineage clone
WARN	duplicate_label_synonym	adult SLPav2 lineage neuron	has_exact_synonym	adult SLPav2 lineage neuron
WARN	duplicate_label_synonym	adult WEDd1 lineage clone	has_exact_synonym	adult WEDd1 lineage clone
WARN	duplicate_label_synonym	adult WEDd1 lineage neuron	has_exact_synonym	adult WEDd1 lineage neuron
WARN	duplicate_label_synonym	neuroblast SMPad1 (male)	has_exact_synonym	neuroblast SMPad1 (male)
WARN	duplicate_label_synonym	adult SMPad1 (male) lineage neuron	has_exact_synonym	adult SMPad1 (male) lineage neuron
WARN	duplicate_label_synonym	neuroblast BAmd1 (male)	has_exact_synonym	neuroblast BAmd1 (male)
WARN	duplicate_label_synonym	adult CREa1 (male) lineage neuron	has_exact_synonym	adult CREa1 (male) lineage neuron
WARN	duplicate_label_synonym	neuroblast BLD5	has_exact_synonym	neuroblast BLD5
WARN	duplicate_label_synonym	adult VPNp1 lineage clone	has_exact_synonym	adult VPNp1 lineage clone
WARN	duplicate_label_synonym	adult VPNp1 lineage neuron	has_exact_synonym	adult VPNp1 lineage neuron
WARN	duplicate_label_synonym	neuroblast CM4	has_exact_synonym	neuroblast CM4
WARN	duplicate_label_synonym	adult DM4 lineage clone	has_exact_synonym	adult DM4 lineage clone
WARN	duplicate_label_synonym	adult DM4 lineage neuron	has_exact_synonym	adult DM4 lineage neuron
WARN	duplicate_label_synonym	neuroblast BLVa2b	has_exact_synonym	neuroblast BLVa2b
WARN	duplicate_label_synonym	adult LHl3 lineage clone	has_exact_synonym	adult LHl3 lineage clone
WARN	duplicate_label_synonym	adult LHl3 lineage neuron	has_exact_synonym	adult LHl3 lineage neuron
WARN	duplicate_label_synonym	adult VLPl4 lineage clone	has_exact_synonym	adult VLPl4 lineage clone
WARN	duplicate_label_synonym	adult VLPl4 lineage neuron	has_exact_synonym	adult VLPl4 lineage neuron
WARN	duplicate_label_synonym	adult LHl4 lineage clone	has_exact_synonym	adult LHl4 lineage clone
WARN	duplicate_label_synonym	adult LHl4 lineage neuron	has_exact_synonym	adult LHl4 lineage neuron
WARN	duplicate_label_synonym	adult SLPav1 lineage clone	has_exact_synonym	adult SLPav1 lineage clone
WARN	duplicate_label_synonym	adult SLPav1 lineage neuron	has_exact_synonym	adult SLPav1 lineage neuron
WARN	duplicate_label_synonym	adult SLPal2 lineage clone	has_exact_synonym	adult SLPal2 lineage clone
WARN	duplicate_label_synonym	adult SLPal2 lineage neuron	has_exact_synonym	adult SLPal2 lineage neuron
WARN	duplicate_label_synonym	neuroblast MBp1	has_exact_synonym	neuroblast MBp1
WARN	duplicate_label_synonym	adult MBp1 lineage clone	has_exact_synonym	adult MBp1 lineage clone
WARN	duplicate_label_synonym	adult MBp1 lineage neuron	has_exact_synonym	adult MBp1 lineage neuron
WARN	duplicate_label_synonym	adult CREa2 lineage clone	has_exact_synonym	adult CREa2 lineage clone
WARN	duplicate_label_synonym	adult CREa2 lineage neuron	has_exact_synonym	adult CREa2 lineage neuron
WARN	duplicate_label_synonym	adult SIPa1 lineage clone	has_exact_synonym	adult SIPa1 lineage clone
WARN	duplicate_label_synonym	adult SIPa1 lineage neuron	has_exact_synonym	adult SIPa1 lineage neuron
WARN	duplicate_label_synonym	adult LHa3 lineage clone	has_exact_synonym	adult LHa3 lineage clone
WARN	duplicate_label_synonym	adult LHa3 lineage neuron	has_exact_synonym	adult LHa3 lineage neuron
WARN	duplicate_label_synonym	NB1-2 Notch OFF hemilineage primary neuron	has_exact_synonym	NB1-2 Notch OFF hemilineage primary neuron
WARN	duplicate_label_synonym	NB7-1 Notch OFF hemilineage primary neuron	has_exact_synonym	NB7-1 Notch OFF hemilineage primary neuron
WARN	duplicate_label_synonym	NB5-2 Notch OFF hemilineage primary neuron	has_exact_synonym	NB5-2 Notch OFF hemilineage primary neuron
WARN	duplicate_label_synonym	NB4-1 Notch OFF hemilineage primary neuron	has_exact_synonym	NB4-1 Notch OFF hemilineage primary neuron
WARN	duplicate_label_synonym	NB7-1 Notch ON hemilineage primary neuron	has_exact_synonym	NB7-1 Notch ON hemilineage primary neuron
WARN	duplicate_label_synonym	NB4-1 Notch ON hemilineage primary neuron	has_exact_synonym	NB4-1 Notch ON hemilineage primary neuron
WARN	duplicate_label_synonym	NB1-2 Notch ON hemilineage primary neuron	has_exact_synonym	NB1-2 Notch ON hemilineage primary neuron
WARN	duplicate_label_synonym	NB5-2 Notch ON hemilineage primary neuron	has_exact_synonym	NB5-2 Notch ON hemilineage primary neuron
WARN	duplicate_label_synonym	NB2-1 Notch ON hemilineage primary neuron	has_exact_synonym	NB2-1 Notch ON hemilineage primary neuron
WARN	duplicate_label_synonym	NB2-1 Notch OFF hemilineage primary neuron	has_exact_synonym	NB2-1 Notch OFF hemilineage primary neuron
WARN	duplicate_label_synonym	hemilineage 1A secondary neuron	has_exact_synonym	hemilineage 1A secondary neuron
WARN	duplicate_label_synonym	hemilineage 8A secondary neuron	has_exact_synonym	hemilineage 8A secondary neuron
WARN	duplicate_label_synonym	hemilineage 9A secondary neuron	has_exact_synonym	hemilineage 9A secondary neuron
WARN	duplicate_label_synonym	hemilineage 13A secondary neuron	has_exact_synonym	hemilineage 13A secondary neuron
WARN	duplicate_label_synonym	hemilineage 21A secondary neuron	has_exact_synonym	hemilineage 21A secondary neuron
WARN	duplicate_label_synonym	hemilineage 6A secondary neuron	has_exact_synonym	hemilineage 6A secondary neuron
WARN	duplicate_label_synonym	hemilineage 22A secondary neuron	has_exact_synonym	hemilineage 22A secondary neuron
WARN	duplicate_label_synonym	hemilineage 20A secondary neuron	has_exact_synonym	hemilineage 20A secondary neuron
WARN	duplicate_label_synonym	hemilineage 12A secondary neuron	has_exact_synonym	hemilineage 12A secondary neuron
WARN	duplicate_label_synonym	hemilineage 19A secondary neuron	has_exact_synonym	hemilineage 19A secondary neuron
WARN	duplicate_label_synonym	hemilineage 3A secondary neuron	has_exact_synonym	hemilineage 3A secondary neuron
WARN	duplicate_label_synonym	hemilineage 11A secondary neuron	has_exact_synonym	hemilineage 11A secondary neuron
WARN	duplicate_label_synonym	hemilineage 1B secondary neuron	has_exact_synonym	hemilineage 1B secondary neuron
WARN	duplicate_label_synonym	hemilineage 8B secondary neuron	has_exact_synonym	hemilineage 8B secondary neuron
WARN	duplicate_label_synonym	hemilineage 9B secondary neuron	has_exact_synonym	hemilineage 9B secondary neuron
WARN	duplicate_label_synonym	hemilineage 13B secondary neuron	has_exact_synonym	hemilineage 13B secondary neuron
WARN	duplicate_label_synonym	hemilineage 21B secondary neuron	has_exact_synonym	hemilineage 21B secondary neuron
WARN	duplicate_label_synonym	hemilineage 6B secondary neuron	has_exact_synonym	hemilineage 6B secondary neuron
WARN	duplicate_label_synonym	hemilineage 22B secondary neuron	has_exact_synonym	hemilineage 22B secondary neuron
WARN	duplicate_label_synonym	hemilineage 20B secondary neuron	has_exact_synonym	hemilineage 20B secondary neuron
WARN	duplicate_label_synonym	hemilineage 12B secondary neuron	has_exact_synonym	hemilineage 12B secondary neuron
WARN	duplicate_label_synonym	hemilineage 19B secondary neuron	has_exact_synonym	hemilineage 19B secondary neuron
WARN	duplicate_label_synonym	hemilineage 3B secondary neuron	has_exact_synonym	hemilineage 3B secondary neuron
WARN	duplicate_label_synonym	hemilineage 11B secondary neuron	has_exact_synonym	hemilineage 11B secondary neuron
WARN	duplicate_label_synonym	BAlp4 lineage neuron	has_exact_synonym	BAlp4 lineage neuron
WARN	duplicate_label_synonym	DPMpm2 lineage neuron	has_exact_synonym	DPMpm2 lineage neuron
WARN	duplicate_label_synonym	CM3 lineage neuron	has_exact_synonym	CM3 lineage neuron
WARN	duplicate_label_synonym	CM1 lineage neuron	has_exact_synonym	CM1 lineage neuron
WARN	duplicate_label_synonym	CM4 lineage neuron	has_exact_synonym	CM4 lineage neuron
WARN	duplicate_label_synonym	DPMpm1 lineage neuron	has_exact_synonym	DPMpm1 lineage neuron
WARN	duplicate_label_synonym	labial neuroblast NB5-6	has_exact_synonym	labial neuroblast NB5-6
WARN	duplicate_label_synonym	labial neuroblast NB6-4	has_exact_synonym	labial neuroblast NB6-4
WARN	duplicate_label_synonym	maxillary neuroblast NB6-4	has_exact_synonym	maxillary neuroblast NB6-4
WARN	duplicate_label_synonym	maxillary neuroblast NB1-1	has_exact_synonym	maxillary neuroblast NB1-1
WARN	duplicate_label_synonym	labial neuroblast NB1-1	has_exact_synonym	labial neuroblast NB1-1
WARN	duplicate_label_synonym	maxillary neuroblast NB1-2	has_exact_synonym	maxillary neuroblast NB1-2
WARN	duplicate_label_synonym	labial neuroblast NB1-2	has_exact_synonym	labial neuroblast NB1-2
WARN	duplicate_label_synonym	abdominal neuroblast NB1-2	has_exact_synonym	abdominal neuroblast NB1-2
WARN	duplicate_label_synonym	thoracic neuroblast NB1-2	has_exact_synonym	thoracic neuroblast NB1-2
WARN	duplicate_label_synonym	abdominal 1 neuroblast NB1-2	has_exact_synonym	abdominal 1 neuroblast NB1-2
WARN	duplicate_label_synonym	abdominal neuroblast NB2-1	has_exact_synonym	abdominal neuroblast NB2-1
WARN	duplicate_label_synonym	thoracic neuroblast NB2-1	has_exact_synonym	thoracic neuroblast NB2-1
WARN	duplicate_label_synonym	mandibular neuroblast NB2-1	has_exact_synonym	mandibular neuroblast NB2-1
WARN	duplicate_label_synonym	maxillary neuroblast NB2-1	has_exact_synonym	maxillary neuroblast NB2-1
WARN	duplicate_label_synonym	labial neuroblast NB2-1	has_exact_synonym	labial neuroblast NB2-1
WARN	duplicate_label_synonym	mandibular neuroblast NB2-2	has_exact_synonym	mandibular neuroblast NB2-2
WARN	duplicate_label_synonym	maxillary neuroblast NB2-2	has_exact_synonym	maxillary neuroblast NB2-2
WARN	duplicate_label_synonym	labial neuroblast NB2-2	has_exact_synonym	labial neuroblast NB2-2
WARN	duplicate_label_synonym	abdominal 1 neuroblast NB2-4	has_exact_synonym	abdominal 1 neuroblast NB2-4
WARN	duplicate_label_synonym	mandibular neuroblast NB2-5	has_exact_synonym	mandibular neuroblast NB2-5
WARN	duplicate_label_synonym	maxillary neuroblast NB2-5	has_exact_synonym	maxillary neuroblast NB2-5
WARN	duplicate_label_synonym	labial neuroblast NB2-5	has_exact_synonym	labial neuroblast NB2-5
WARN	duplicate_label_synonym	thoracic neuroblast NB2-5	has_exact_synonym	thoracic neuroblast NB2-5
WARN	duplicate_label_synonym	abdominal neuroblast NB2-5	has_exact_synonym	abdominal neuroblast NB2-5
WARN	duplicate_label_synonym	abdominal 1 neuroblast NB2-5	has_exact_synonym	abdominal 1 neuroblast NB2-5
WARN	duplicate_label_synonym	mandibular neuroblast NB3-1	has_exact_synonym	mandibular neuroblast NB3-1
WARN	duplicate_label_synonym	maxillary neuroblast NB3-1	has_exact_synonym	maxillary neuroblast NB3-1
WARN	duplicate_label_synonym	labial neuroblast NB3-1	has_exact_synonym	labial neuroblast NB3-1
WARN	duplicate_label_synonym	maxillary neuroblast NB3-2	has_exact_synonym	maxillary neuroblast NB3-2
WARN	duplicate_label_synonym	labial neuroblast NB3-2	has_exact_synonym	labial neuroblast NB3-2
WARN	duplicate_label_synonym	thoracic neuroblast NB3-2	has_exact_synonym	thoracic neuroblast NB3-2
WARN	duplicate_label_synonym	abdominal neuroblast NB3-2	has_exact_synonym	abdominal neuroblast NB3-2
WARN	duplicate_label_synonym	abdominal 1 neuroblast NB3-2	has_exact_synonym	abdominal 1 neuroblast NB3-2
WARN	duplicate_label_synonym	mandibular neuroblast NB3-4	has_exact_synonym	mandibular neuroblast NB3-4
WARN	duplicate_label_synonym	maxillary neuroblast NB3-4	has_exact_synonym	maxillary neuroblast NB3-4
WARN	duplicate_label_synonym	labial neuroblast NB3-4	has_exact_synonym	labial neuroblast NB3-4
WARN	duplicate_label_synonym	thoracic neuroblast NB3-4	has_exact_synonym	thoracic neuroblast NB3-4
WARN	duplicate_label_synonym	abdominal neuroblast NB3-4	has_exact_synonym	abdominal neuroblast NB3-4
WARN	duplicate_label_synonym	mandibular neuroblast NB3-5	has_exact_synonym	mandibular neuroblast NB3-5
WARN	duplicate_label_synonym	maxillary neuroblast NB3-5	has_exact_synonym	maxillary neuroblast NB3-5
WARN	duplicate_label_synonym	labial neuroblast NB3-5	has_exact_synonym	labial neuroblast NB3-5
WARN	duplicate_label_synonym	thoracic neuroblast NB3-5	has_exact_synonym	thoracic neuroblast NB3-5
WARN	duplicate_label_synonym	mandibular neuroblast NB4-1	has_exact_synonym	mandibular neuroblast NB4-1
WARN	duplicate_label_synonym	maxillary neuroblast NB4-1	has_exact_synonym	maxillary neuroblast NB4-1
WARN	duplicate_label_synonym	labial neuroblast NB4-1	has_exact_synonym	labial neuroblast NB4-1
WARN	duplicate_label_synonym	thoracic neuroblast NB4-1	has_exact_synonym	thoracic neuroblast NB4-1
WARN	duplicate_label_synonym	abdominal neuroblast NB4-1	has_exact_synonym	abdominal neuroblast NB4-1
WARN	duplicate_label_synonym	mandibular neuroblast NB4-2	has_exact_synonym	mandibular neuroblast NB4-2
WARN	duplicate_label_synonym	maxillary neuroblast NB4-2	has_exact_synonym	maxillary neuroblast NB4-2
WARN	duplicate_label_synonym	labial neuroblast NB4-2	has_exact_synonym	labial neuroblast NB4-2
WARN	duplicate_label_synonym	thoracic neuroblast NB4-2	has_exact_synonym	thoracic neuroblast NB4-2
WARN	duplicate_label_synonym	abdominal neuroblast NB4-2	has_exact_synonym	abdominal neuroblast NB4-2
WARN	duplicate_label_synonym	mandibular neuroblast NB4-3	has_exact_synonym	mandibular neuroblast NB4-3
WARN	duplicate_label_synonym	maxillary neuroblast NB4-3	has_exact_synonym	maxillary neuroblast NB4-3
WARN	duplicate_label_synonym	labial neuroblast NB4-3	has_exact_synonym	labial neuroblast NB4-3
WARN	duplicate_label_synonym	thoracic neuroblast NB4-3	has_exact_synonym	thoracic neuroblast NB4-3
WARN	duplicate_label_synonym	abdominal neuroblast NB4-3	has_exact_synonym	abdominal neuroblast NB4-3
WARN	duplicate_label_synonym	mandibular neuroblast NB4-4	has_exact_synonym	mandibular neuroblast NB4-4
WARN	duplicate_label_synonym	maxillary neuroblast NB4-4	has_exact_synonym	maxillary neuroblast NB4-4
WARN	duplicate_label_synonym	labial neuroblast NB4-4	has_exact_synonym	labial neuroblast NB4-4
WARN	duplicate_label_synonym	thoracic neuroblast NB4-4	has_exact_synonym	thoracic neuroblast NB4-4
WARN	duplicate_label_synonym	abdominal neuroblast NB4-4	has_exact_synonym	abdominal neuroblast NB4-4
WARN	duplicate_label_synonym	maxillary neuroblast NB5-1	has_exact_synonym	maxillary neuroblast NB5-1
WARN	duplicate_label_synonym	labial neuroblast NB5-1	has_exact_synonym	labial neuroblast NB5-1
WARN	duplicate_label_synonym	maxillary neuroblast NB5-2	has_exact_synonym	maxillary neuroblast NB5-2
WARN	duplicate_label_synonym	thoracic neuroblast NB5-2	has_exact_synonym	thoracic neuroblast NB5-2
WARN	duplicate_label_synonym	mandibular neuroblast NB5-3	has_exact_synonym	mandibular neuroblast NB5-3
WARN	duplicate_label_synonym	maxillary neuroblast NB5-3	has_exact_synonym	maxillary neuroblast NB5-3
WARN	duplicate_label_synonym	labial neuroblast NB5-3	has_exact_synonym	labial neuroblast NB5-3
WARN	duplicate_label_synonym	labial neuroblast NB5-4	has_exact_synonym	labial neuroblast NB5-4
WARN	duplicate_label_synonym	mandibular neuroblast NB5-6	has_exact_synonym	mandibular neuroblast NB5-6
WARN	duplicate_label_synonym	maxillary neuroblast NB5-6	has_exact_synonym	maxillary neuroblast NB5-6
WARN	duplicate_label_synonym	mandibular neuroblast NB6-1	has_exact_synonym	mandibular neuroblast NB6-1
WARN	duplicate_label_synonym	maxillary neuroblast NB6-1	has_exact_synonym	maxillary neuroblast NB6-1
WARN	duplicate_label_synonym	labial neuroblast NB6-1	has_exact_synonym	labial neuroblast NB6-1
WARN	duplicate_label_synonym	thoracic neuroblast NB6-1	has_exact_synonym	thoracic neuroblast NB6-1
WARN	duplicate_label_synonym	abdominal neuroblast NB6-1	has_exact_synonym	abdominal neuroblast NB6-1
WARN	duplicate_label_synonym	abdominal 1 neuroblast NB6-1	has_exact_synonym	abdominal 1 neuroblast NB6-1
WARN	duplicate_label_synonym	mandibular neuroblast NB6-2	has_exact_synonym	mandibular neuroblast NB6-2
WARN	duplicate_label_synonym	maxillary neuroblast NB6-2	has_exact_synonym	maxillary neuroblast NB6-2
WARN	duplicate_label_synonym	labial neuroblast NB6-2	has_exact_synonym	labial neuroblast NB6-2
WARN	duplicate_label_synonym	thoracic neuroblast NB6-2	has_exact_synonym	thoracic neuroblast NB6-2
WARN	duplicate_label_synonym	abdominal neuroblast NB6-2	has_exact_synonym	abdominal neuroblast NB6-2
WARN	duplicate_label_synonym	abdominal 1 neuroblast NB6-2	has_exact_synonym	abdominal 1 neuroblast NB6-2
WARN	duplicate_label_synonym	abdominal 2 neuroblast NB6-2	has_exact_synonym	abdominal 2 neuroblast NB6-2
WARN	duplicate_label_synonym	mandibular neuroblast NB7-1	has_exact_synonym	mandibular neuroblast NB7-1
WARN	duplicate_label_synonym	maxillary neuroblast NB7-1	has_exact_synonym	maxillary neuroblast NB7-1
WARN	duplicate_label_synonym	labial neuroblast NB7-1	has_exact_synonym	labial neuroblast NB7-1
WARN	duplicate_label_synonym	thoracic neuroblast NB7-1	has_exact_synonym	thoracic neuroblast NB7-1
WARN	duplicate_label_synonym	abdominal neuroblast NB7-1	has_exact_synonym	abdominal neuroblast NB7-1
WARN	duplicate_label_synonym	abdominal 1 neuroblast NB7-1	has_exact_synonym	abdominal 1 neuroblast NB7-1
WARN	duplicate_label_synonym	mandibular neuroblast NB7-2	has_exact_synonym	mandibular neuroblast NB7-2
WARN	duplicate_label_synonym	maxillary neuroblast NB7-2	has_exact_synonym	maxillary neuroblast NB7-2
WARN	duplicate_label_synonym	labial neuroblast NB7-2	has_exact_synonym	labial neuroblast NB7-2
WARN	duplicate_label_synonym	thoracic neuroblast NB7-2	has_exact_synonym	thoracic neuroblast NB7-2
WARN	duplicate_label_synonym	abdominal neuroblast NB7-2	has_exact_synonym	abdominal neuroblast NB7-2
WARN	duplicate_label_synonym	mesothoracic neuroblast NB7-2	has_exact_synonym	mesothoracic neuroblast NB7-2
WARN	duplicate_label_synonym	metathoracic neuroblast NB7-2	has_exact_synonym	metathoracic neuroblast NB7-2
WARN	duplicate_label_synonym	prothoracic neuroblast NB7-2	has_exact_synonym	prothoracic neuroblast NB7-2
WARN	duplicate_label_synonym	mandibular neuroblast NB7-3	has_exact_synonym	mandibular neuroblast NB7-3
WARN	duplicate_label_synonym	maxillary neuroblast NB7-3	has_exact_synonym	maxillary neuroblast NB7-3
WARN	duplicate_label_synonym	labial neuroblast NB7-3	has_exact_synonym	labial neuroblast NB7-3
WARN	duplicate_label_synonym	mandibular neuroblast NB7-4	has_exact_synonym	mandibular neuroblast NB7-4
WARN	duplicate_label_synonym	maxillary neuroblast NB7-4	has_exact_synonym	maxillary neuroblast NB7-4
WARN	duplicate_label_synonym	labial neuroblast NB7-4	has_exact_synonym	labial neuroblast NB7-4
WARN	duplicate_label_synonym	thoracic neuroblast NB7-4	has_exact_synonym	thoracic neuroblast NB7-4
WARN	duplicate_label_synonym	abdominal neuroblast NB7-4	has_exact_synonym	abdominal neuroblast NB7-4
WARN	duplicate_label_synonym	abdominal 1 neuroblast NB7-4	has_exact_synonym	abdominal 1 neuroblast NB7-4
WARN	duplicate_label_synonym	mandibular neuroblast MNB	has_exact_synonym	mandibular neuroblast MNB
WARN	duplicate_label_synonym	maxillary neuroblast MNB	has_exact_synonym	maxillary neuroblast MNB
WARN	duplicate_label_synonym	labial neuroblast MNB	has_exact_synonym	labial neuroblast MNB
WARN	duplicate_label_synonym	thoracic neuroblast MNB	has_exact_synonym	thoracic neuroblast MNB
WARN	duplicate_label_synonym	abdominal neuroblast MNB	has_exact_synonym	abdominal neuroblast MNB
WARN	duplicate_label_synonym	abdominal 1 neuroblast MNB	has_exact_synonym	abdominal 1 neuroblast MNB
WARN	duplicate_label_synonym	labial neuroblast NB3-3	has_exact_synonym	labial neuroblast NB3-3
WARN	duplicate_label_synonym	maxillary neuroblast NB3-3	has_exact_synonym	maxillary neuroblast NB3-3
WARN	duplicate_label_synonym	thoracic neuroblast NB3-3	has_exact_synonym	thoracic neuroblast NB3-3
WARN	duplicate_label_synonym	abdominal neuroblast NB3-3	has_exact_synonym	abdominal neuroblast NB3-3
WARN	duplicate_label_synonym	abdominal 9 neuroblast NB5-4	has_exact_synonym	abdominal 9 neuroblast NB5-4
WARN	duplicate_label_synonym	NB5-6 lineage neuron	has_exact_synonym	NB5-6 lineage neuron
WARN	duplicate_label_synonym	NB5-6 lineage secondary neuron	has_exact_synonym	NB5-6 lineage secondary neuron
WARN	duplicate_label_synonym	DPMm2 lineage neuron	has_exact_synonym	DPMm2 lineage neuron
WARN	duplicate_label_synonym	neuroblast CP5	has_exact_synonym	neuroblast CP5
WARN	duplicate_label_synonym	CP5 lineage neuron	has_exact_synonym	CP5 lineage neuron
WARN	duplicate_label_synonym	thoracic neuroblast NB5-3	has_exact_synonym	thoracic neuroblast NB5-3
WARN	duplicate_label_synonym	hemilineage 0A secondary neuron	has_exact_synonym	hemilineage 0A secondary neuron
WARN	duplicate_label_synonym	hemilineage 0B secondary neuron	has_exact_synonym	hemilineage 0B secondary neuron
WARN	duplicate_label_synonym	adult doublesex pCd neuron	has_exact_synonym	adult doublesex pCd neuron
WARN	duplicate_label_synonym	neuroblast BAmv3	has_exact_synonym	neuroblast BAmv3
WARN	duplicate_label_synonym	neuroblast BAlc	has_exact_synonym	neuroblast BAlc
WARN	duplicate_label_synonym	neuroblast BAla1	has_exact_synonym	neuroblast BAla1
WARN	duplicate_label_synonym	neuroblast DAMv1	has_exact_synonym	neuroblast DAMv1
WARN	duplicate_label_synonym	neuroblast DAMv2	has_exact_synonym	neuroblast DAMv2
WARN	duplicate_label_synonym	neuroblast DAMd1	has_exact_synonym	neuroblast DAMd1
WARN	duplicate_label_synonym	neuroblast DAMd2	has_exact_synonym	neuroblast DAMd2
WARN	duplicate_label_synonym	neuroblast DAMd3	has_exact_synonym	neuroblast DAMd3
WARN	duplicate_label_synonym	neuroblast DALv1	has_exact_synonym	neuroblast DALv1
WARN	duplicate_label_synonym	neuroblast DALcl1	has_exact_synonym	neuroblast DALcl1
WARN	duplicate_label_synonym	neuroblast DALcl2	has_exact_synonym	neuroblast DALcl2
WARN	duplicate_label_synonym	neuroblast DALl1	has_exact_synonym	neuroblast DALl1
WARN	duplicate_label_synonym	neuroblast DALcm1	has_exact_synonym	neuroblast DALcm1
WARN	duplicate_label_synonym	neuroblast DALcm2	has_exact_synonym	neuroblast DALcm2
WARN	duplicate_label_synonym	neuroblast DALd	has_exact_synonym	neuroblast DALd
WARN	duplicate_label_synonym	neuroblast BAmd1	has_exact_synonym	neuroblast BAmd1
WARN	duplicate_label_synonym	neuroblast BAmv2	has_exact_synonym	neuroblast BAmv2
WARN	duplicate_label_synonym	neuroblast BAmas1	has_exact_synonym	neuroblast BAmas1
WARN	duplicate_label_synonym	neuroblast BAmas2	has_exact_synonym	neuroblast BAmas2
WARN	duplicate_label_synonym	neuroblast BAla4	has_exact_synonym	neuroblast BAla4
WARN	duplicate_label_synonym	neuroblast BAlp1	has_exact_synonym	neuroblast BAlp1
WARN	duplicate_label_synonym	neuroblast BAlp2	has_exact_synonym	neuroblast BAlp2
WARN	duplicate_label_synonym	neuroblast BAlp3	has_exact_synonym	neuroblast BAlp3
WARN	duplicate_label_synonym	neuroblast BAlv	has_exact_synonym	neuroblast BAlv
WARN	duplicate_label_synonym	neuroblast CM2	has_exact_synonym	neuroblast CM2
WARN	duplicate_label_synonym	neuroblast CM5	has_exact_synonym	neuroblast CM5
WARN	duplicate_label_synonym	neuroblast TRdm	has_exact_synonym	neuroblast TRdm
WARN	duplicate_label_synonym	neuroblast TRdl	has_exact_synonym	neuroblast TRdl
WARN	duplicate_label_synonym	neuroblast TRvm	has_exact_synonym	neuroblast TRvm
WARN	duplicate_label_synonym	neuroblast TRvl	has_exact_synonym	neuroblast TRvl
WARN	duplicate_label_synonym	neuroblast TRco	has_exact_synonym	neuroblast TRco
WARN	duplicate_label_synonym	neuroblast DPMpl1	has_exact_synonym	neuroblast DPMpl1
WARN	duplicate_label_synonym	neuroblast DPMpl2	has_exact_synonym	neuroblast DPMpl2
