primary_type	specificity	FBbt_id	FBbt_name	references
aMe15		FBbt:00053475	accessory medulla neuron aMe15	
aMe17a1		FBbt:00053476	accessory medulla neuron aMe17a	
aMe17a2		FBbt:00053479	accessory medulla neuron aMe17e	
aMe17b		FBbt:00053477	accessory medulla neuron aMe17b	
aMe17c		FBbt:00053478	accessory medulla neuron aMe17c	
aMe19a		FBbt:00053510	adult medulla visual projection neuron MeVPaMe2	FlyBase:FBrf0262545
aMe19b		FBbt:00053511	adult medulla visual projection neuron MeVPMe11	FlyBase:FBrf0262545
aMe20		FBbt:00053480	accessory medulla neuron aMe20	
aMe22		FBbt:00053481	accessory medulla neuron aMe22	
aMe24		FBbt:00053482	accessory medulla neuron aMe24	
aMe25		FBbt:00053483	accessory medulla neuron aMe25	
aMe26		FBbt:00053484	accessory medulla neuron aMe26	
aMe3		FBbt:00053485	accessory medulla neuron aMe3	
aMe4		FBbt:00053486	accessory medulla neuron aMe4	
aMe5		FBbt:00053487	accessory medulla neuron aMe5	
aMe6a		FBbt:00053488	accessory medulla neuron aMe6a	
aMe8		FBbt:00053491	accessory medulla neuron aMe8	
aMe9		FBbt:00053492	accessory medulla neuron aMe9	
AMMC-A1		FBbt:00110183	antennal mechanosensory and motor center A1 projection neuron	
AN_AMMC_SAD_1	general_term	FBbt:00048301	adult ascending neuron	
AN_AMMC_SAD_2	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_1	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_10	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_11	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_12	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_13	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_14	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_15	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_16	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_17	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_18	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_19	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_2	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_20	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_21	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_22	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_23	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_24	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_25	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_26	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_27	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_28	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_29	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_3	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_30	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_31	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_32	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_33	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_34	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_35	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_36	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_37	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_38	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_39	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_4	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_40	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_41	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_42	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_43	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_44	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_45	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_46	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_47	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_48	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_49	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_5	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_50	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_51	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_52	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_53	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_54	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_6	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_7	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_8	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_9	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_1	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_10	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_11	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_12	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_13	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_14	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_15	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_16	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_17	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_18	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_19	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_2	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_20	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_21	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_22	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_23	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_3	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_4	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_5	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_6	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_7	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_8	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_GNG_9	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_PVLP_1	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_PVLP_10	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_PVLP_2	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_PVLP_3	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_PVLP_4	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_PVLP_5		FBbt:20004423	adult AN_AVLP_PVLP_5 neuron	
AN_AVLP_PVLP_6	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_PVLP_7	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_PVLP_8	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_PVLP_9	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_SAD_1	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_SAD_2	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_SAD_3	general_term	FBbt:00048301	adult ascending neuron	
AN_AVLP_SAD_5	general_term	FBbt:00048301	adult ascending neuron	
AN_FLA_1	general_term	FBbt:00048301	adult ascending neuron	
AN_FLA_GNG_1	general_term	FBbt:00048301	adult ascending neuron	
AN_FLA_GNG_2	general_term	FBbt:00048301	adult ascending neuron	
AN_FLA_PRW_1	general_term	FBbt:00048301	adult ascending neuron	
AN_FLA_PRW_2	general_term	FBbt:00048301	adult ascending neuron	
AN_FLA_SMP_1	general_term	FBbt:00048301	adult ascending neuron	
AN_FLA_SMP_2	general_term	FBbt:00048301	adult ascending neuron	
AN_FLA_VES_1	general_term	FBbt:00048301	adult ascending neuron	
AN_FLA_VES_2	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_1	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_10	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_100	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_101	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_102	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_103	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_104	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_105	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_106	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_107	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_108	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_109	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_11	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_110	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_111	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_112	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_113	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_114	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_115	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_116	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_117	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_118	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_119	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_12	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_120	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_121	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_122	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_123	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_124	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_125	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_126	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_127	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_128	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_129	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_13	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_130	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_131	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_132	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_133	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_134	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_135	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_136	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_137	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_138	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_139	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_14	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_140	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_141	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_142	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_143	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_144	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_145	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_146	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_147	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_148	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_149	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_15	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_150	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_151	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_152	general_term	FBbt:00048301	adult ascending neuron	
AN_GNG_153	general_term	FBbt:00048301	adult ascending neuron	
